Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;DIJON VILLE;87713040;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;31;186
TGV INOUI;AGDE;87781278;BEAUNE;87713545;1;Tarif Normal;24;143
TGV INOUI;NIMES;87775007;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Normal;8;22
TGV INOUI;MACON VILLE;87725689;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;24;124
TGV INOUI;PERPIGNAN;87784009;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;15;31
TGV INOUI;DIJON VILLE;87713040;VALENCE VILLE;87761007;1;Tarif Normal;19;88
TGV INOUI;BESANCON VIOTTE;87718007;LONS LE SAUNIER;87718239;1;Tarif Normal;9;29
TGV INOUI;NIMES;87775007;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;6;13
TGV INOUI;NIMES;87775007;MACON VILLE;87725689;1;Tarif Normal;24;112
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;15;55
TGV INOUI;DIJON VILLE;87713040;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;15;37
TGV INOUI;BESANCON VIOTTE;87718007;MOUCHARD;87718833;2;Tarif Normal;5;11
TGV INOUI;LYON PERRACHE;87722025;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;17;56
TGV INOUI;BEZIERS;87781005;MACON VILLE;87725689;1;Tarif Normal;24;124
TGV INOUI;BOURG EN BRESSE;87743005;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;13;43
TGV INOUI;DIJON VILLE;87713040;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;24;94
TGV INOUI;BESANCON VIOTTE;87718007;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;20;78
TGV INOUI;LYON PERRACHE;87722025;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;15;33
TGV INOUI;MACON VILLE;87725689;PERPIGNAN;87784009;1;Tarif Normal;31;143
TGV INOUI;MARSEILLE ST CHARLES;87751008;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;29;136
TGV INOUI;DIJON VILLE;87713040;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;20;63
TGV INOUI;BESANCON VIOTTE;87718007;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;20;111
TGV INOUI;LYON PART DIEU;87723197;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;17;56
TGV INOUI;ST AVRE LA CHAMBRE;87741306;MACON LOCHE TGV;87725705;1;Tarif Normal;12;72
TGV INOUI;MARSEILLE ST CHARLES;87751008;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;25;82
TGV INOUI;DIJON VILLE;87713040;SETE;87773200;2;Tarif Normal;25;101
TGV INOUI;BESANCON VIOTTE;87718007;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;17;79
TGV INOUI;LYON PART DIEU;87723197;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;15;33
TGV INOUI;LANDRY;87741777;MACON LOCHE TGV;87725705;2;Tarif Normal;15;46
TGV INOUI;ST PERAY;87761494;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;17;76
TGV INOUI;DIJON VILLE;87713040;NIMES;87775007;1;Tarif Normal;24;127
TGV INOUI;BESANCON VIOTTE;87718007;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Normal;15;51
TGV INOUI;MACON LOCHE TGV;87725705;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;13;41
TGV INOUI;MACON LOCHE TGV;87725705;ST MICHEL VALLOIRE;87742361;1;Tarif Normal;12;72
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;15;33
TGV INOUI;DIJON VILLE;87713040;BEZIERS;87781005;2;Tarif Normal;25;101
TGV INOUI;BESANCON VIOTTE;87718007;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;26;166
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;17;83
TGV INOUI;MACON LOCHE TGV;87725705;BELLEGARDE;87745000;2;Tarif Normal;13;30
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;15;48
TGV INOUI;DOLE VILLE;87713412;MONTBARD;87713131;2;Tarif Normal;23;23
TGV INOUI;LYON PART DIEU;87723197;LONS LE SAUNIER;87718239;1;Tarif Normal;14;51
TGV INOUI;BELLEGARDE;87745000;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;22;80
TGV INOUI;MACON LOCHE TGV;87725705;ANNEMASSE;87745497;2;Tarif Normal;15;35
TGV INOUI;AGDE;87781278;LE CREUSOT MONTCEAU MONTCHANIN;87694109;1;Tarif Normal;31;127
TGV INOUI;BESANCON VIOTTE;87718007;MONTBARD;87713131;2;Tarif Normal;32;32
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;LONS LE SAUNIER;87718239;2;Tarif Normal;12;26
TGV INOUI;GRENOBLE;87747006;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;25;51
TGV INOUI;MACON LOCHE TGV;87725705;THONON LES BAINS;87745646;2;Tarif Normal;20;39
TGV INOUI;DIJON VILLE;87713040;NIMES PONT DU GARD;87703975;2;Tarif Normal;20;84
TGV INOUI;MONTBARD;87713131;MOUCHARD;87718833;2;Tarif Normal;9;20
TGV INOUI;AVIGNON CENTRE;87765008;LONS LE SAUNIER;87718239;2;Tarif Normal;30;75
TGV INOUI;LE CREUSOT MONTCEAU MONTCHANIN;87694109;MONTELIMAR GARE SNCF;87764001;1;Tarif Normal;19;86
TGV INOUI;MACON LOCHE TGV;87725705;EVIAN LES BAINS;87745679;2;Tarif Normal;20;40
TGV INOUI;BEZIERS;87781005;NIMES PONT DU GARD;87703975;1;Tarif Normal;13;43
TGV INOUI;BESANCON VIOTTE;87718007;DOLE VILLE;87713412;2;Tarif Normal;11;11
TGV INOUI;LYON PART DIEU;87723197;MOUCHARD;87718833;1;Tarif Normal;13;42
TGV INOUI;LE TEIL;87764472;LE CREUSOT MONTCEAU MONTCHANIN;87694109;2;Tarif Normal;20;51
TGV INOUI;MACON LOCHE TGV;87725705;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Normal;15;43
TGV INOUI;MONTBARD;87713131;ECOLE VALENTIN;87710731;1;Tarif Normal;17;56
TGV INOUI;DOLE VILLE;87713412;MOUCHARD;87718833;1;Tarif Normal;11;16
TGV INOUI;MOUCHARD;87718833;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;34;132
TGV INOUI;LYON PERRACHE;87722025;NIMES PONT DU GARD;87703975;1;Tarif Normal;17;90
TGV INOUI;ARLES;87753657;MACON LOCHE TGV;87725705;2;Tarif Normal;20;61
TGV INOUI;LYON PERRACHE;87722025;ECOLE VALENTIN;87710731;1;Tarif Normal;17;79
TGV INOUI;LYON PART DIEU;87723197;BEAUNE;87713545;1;Tarif Normal;16;52
TGV INOUI;MACON VILLE;87725689;LYON PERRACHE;87722025;2;Tarif Normal;7;16
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;NIMES PONT DU GARD;87703975;2;Tarif Normal;15;60
TGV INOUI;MACON LOCHE TGV;87725705;NICE VILLE;87756056;1;Tarif Normal;31;155
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ECOLE VALENTIN;87710731;2;Tarif Normal;32;78
TGV INOUI;BEAUNE;87713545;CHALON SUR SAONE;87725002;2;Tarif Normal;9;9
TGV INOUI;LYON PERRACHE;87722025;BELLEGARDE;87745000;1;Tarif Normal;15;46
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;NIMES PONT DU GARD;87703975;1;Tarif Normal;8;22
TGV INOUI;CANNES;87757625;MACON LOCHE TGV;87725705;2;Tarif Normal;25;95
TGV INOUI;LANDRY;87741777;ECOLE VALENTIN;87710731;2;Tarif Normal;32;78
TGV INOUI;MACON VILLE;87725689;BEAUNE;87713545;2;Tarif Normal;9;20
TGV INOUI;LYON PERRACHE;87722025;ANNEMASSE;87745497;1;Tarif Normal;16;55
TGV INOUI;SETE;87773200;NIMES PONT DU GARD;87703975;1;Tarif Normal;9;29
TGV INOUI;MACON LOCHE TGV;87725705;VALENCE VILLE;87761007;1;Tarif Normal;17;59
TGV INOUI;BOURG ST MAURICE;87741793;ECOLE VALENTIN;87710731;2;Tarif Normal;32;78
TGV INOUI;TOULON;87755009;BEAUNE;87713545;1;Tarif Normal;31;140
TGV INOUI;LYON PERRACHE;87722025;THONON LES BAINS;87745646;1;Tarif Normal;22;64
TGV INOUI;BEZIERS;87781005;NIMES PONT DU GARD;87703975;2;Tarif Normal;11;24
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MACON LOCHE TGV;87725705;1;Tarif Normal;10;33
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;ECOLE VALENTIN;87710731;1;Tarif Normal;34;110
TGV INOUI;BEAUNE;87713545;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;141
TGV INOUI;GRENOBLE;87747006;LYON PERRACHE;87722025;2;Tarif Normal;13;27
TGV INOUI;AGDE;87781278;NIMES PONT DU GARD;87703975;2;Tarif Normal;9;20
TGV INOUI;MACON LOCHE TGV;87725705;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;15;48
TGV INOUI;DIJON VILLE;87713040;MONTBARD;87713131;2;Tarif Normal;16;16
TGV INOUI;NICE VILLE;87756056;BEAUNE;87713545;1;Tarif Normal;31;174
TGV INOUI;LYON PERRACHE;87722025;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;20;67
TGV INOUI;PERPIGNAN;87784009;NIMES PONT DU GARD;87703975;1;Tarif Normal;17;61
TGV INOUI;AVIGNON CENTRE;87765008;MACON LOCHE TGV;87725705;1;Tarif Normal;19;89
TGV INOUI;DIJON VILLE;87713040;DOLE VILLE;87713412;2;Tarif Normal;11;11
TGV INOUI;NICE VILLE;87756056;BEAUNE;87713545;2;Tarif Normal;25;116
TGV INOUI;LYON PERRACHE;87722025;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;20;80
TGV INOUI;DIJON VILLE;87713040;ECOLE VALENTIN;87710731;2;Tarif Normal;12;24
TGV INOUI;MACON LOCHE TGV;87725705;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;24;120
TGV INOUI;DIJON VILLE;87713040;BEAUNE;87713545;1;Tarif Normal;6;18
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;BEAUNE;87713545;1;Tarif Normal;16;52
TGV INOUI;LYON PERRACHE;87722025;NICE VILLE;87756056;2;Tarif Normal;25;86
TGV INOUI;LYON PART DIEU;87723197;ECOLE VALENTIN;87710731;2;Tarif Normal;15;51
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;5;22
TGV INOUI;DIJON VILLE;87713040;PONTARLIER;87715003;2;Tarif Normal;12;26
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;BEAUNE;87713545;2;Tarif Normal;14;31
TGV INOUI;LYON PERRACHE;87722025;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;29;140
TGV INOUI;CHALON SUR SAONE;87725002;ECOLE VALENTIN;87710731;1;Tarif Normal;16;48
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;AIME LA PLAGNE;87741769;2;Tarif Normal;10;25
TGV INOUI;DIJON VILLE;87713040;TOULON;87755009;2;Tarif Normal;25;95
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;BEAUNE;87713545;2;Tarif Normal;15;57
TGV INOUI;LYON PERRACHE;87722025;ANTIBES;87757674;2;Tarif Normal;25;86
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ECOLE VALENTIN;87710731;1;Tarif Normal;34;83
TGV INOUI;MODANE;87742007;CHAMBERY CHALLES LES EAUX;87741009;1;Tarif Normal;11;37
TGV INOUI;DIJON VILLE;87713040;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;31;158
TGV INOUI;BEAUNE;87713545;SETE;87773200;1;Tarif Normal;24;143
TGV INOUI;LYON PERRACHE;87722025;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;14;30
TGV INOUI;AIME LA PLAGNE;87741769;ECOLE VALENTIN;87710731;2;Tarif Normal;32;78
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;GRENOBLE;87747006;2;Tarif Normal;6;14
TGV INOUI;DIJON VILLE;87713040;CANNES;87757625;1;Tarif Normal;31;186
TGV INOUI;BEAUNE;87713545;NARBONNE;87781104;2;Tarif Normal;25;84
TGV INOUI;LYON PERRACHE;87722025;MONTELIMAR GARE SNCF;87764001;2;Tarif Normal;15;35
TGV INOUI;BOURG ST MAURICE;87741793;ECOLE VALENTIN;87710731;1;Tarif Normal;38;112
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;29;137
TGV INOUI;DIJON VILLE;87713040;PERPIGNAN;87784009;1;Tarif Normal;26;163
TGV INOUI;MOUCHARD;87718833;PONTARLIER;87715003;2;Tarif Normal;6;14
TGV INOUI;AVIGNON CENTRE;87765008;LYON PERRACHE;87722025;2;Tarif Normal;15;51
TGV INOUI;MARSEILLE ST CHARLES;87751008;ECOLE VALENTIN;87710731;2;Tarif Normal;45;111
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;25;89
TGV INOUI;MONTBARD;87713131;BEAUNE;87713545;2;Tarif Normal;11;22
TGV INOUI;BESANCON VIOTTE;87718007;MOUCHARD;87718833;1;Tarif Normal;7;20
TGV INOUI;LYON PERRACHE;87722025;ORANGE;87765107;1;Tarif Normal;17;69
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ECOLE VALENTIN;87710731;1;Tarif Normal;17;79
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;NICE VILLE;87756056;2;Tarif Normal;25;102
TGV INOUI;BESANCON VIOTTE;87718007;MONTBARD;87713131;1;Tarif Normal;34;56
TGV INOUI;BESANCON VIOTTE;87718007;LYON PERRACHE;87722025;1;Tarif Normal;17;79
TGV INOUI;LYON PERRACHE;87722025;PERPIGNAN;87784009;1;Tarif Normal;24;122
TGV INOUI;NIMES;87775007;ECOLE VALENTIN;87710731;1;Tarif Normal;48;155
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ANTIBES;87757674;2;Tarif Normal;25;100
TGV INOUI;MONTBARD;87713131;MOUCHARD;87718833;1;Tarif Normal;11;29
TGV INOUI;BESANCON VIOTTE;87718007;CHALON SUR SAONE;87725002;1;Tarif Normal;15;48
TGV INOUI;LYON PART DIEU;87723197;CHALON SUR SAONE;87725002;2;Tarif Normal;13;27
TGV INOUI;DIJON VILLE;87713040;DOLE VILLE;87713412;1;Tarif Normal;13;20
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Normal;14;50
TGV INOUI;DOLE VILLE;87713412;PONTARLIER;87715003;2;Tarif Normal;8;19
TGV INOUI;BESANCON VIOTTE;87718007;MACON VILLE;87725689;1;Tarif Normal;17;61
TGV INOUI;LYON PART DIEU;87723197;MACON LOCHE TGV;87725705;2;Tarif Normal;8;19
TGV INOUI;DIJON VILLE;87713040;BEAUNE;87713545;2;Tarif Normal;4;10
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;15;36
TGV INOUI;BESANCON VIOTTE;87718007;DOLE VILLE;87713412;1;Tarif Normal;13;21
TGV INOUI;BESANCON VIOTTE;87718007;MACON VILLE;87725689;2;Tarif Normal;15;41
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;LYON PART DIEU;87723197;2;Tarif Normal;6;13
TGV INOUI;DIJON VILLE;87713040;LYON PART DIEU;87723197;1;Tarif Normal;17;69
TGV INOUI;CULOZ;87741074;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;10;12
TGV INOUI;MARSEILLE ST CHARLES;87751008;BEAUNE;87713545;1;Tarif Normal;24;130
TGV INOUI;BESANCON VIOTTE;87718007;CHAMBERY CHALLES LES EAUX;87741009;1;Tarif Normal;34;83
TGV INOUI;LYON PART DIEU;87723197;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Normal;17;69
TGV INOUI;DIJON VILLE;87713040;LYON PART DIEU;87723197;2;Tarif Normal;15;37
TGV INOUI;CULOZ;87741074;TOULON;87755009;1;Tarif Normal;44;165
TGV INOUI;NIMES;87775007;BEAUNE;87713545;2;Tarif Normal;20;81
TGV INOUI;BESANCON VIOTTE;87718007;LANDRY;87741777;2;Tarif Normal;20;78
TGV INOUI;LYON PART DIEU;87723197;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;15;41
TGV INOUI;DIJON VILLE;87713040;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;24;141
TGV INOUI;CULOZ;87741074;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;46;165
TGV INOUI;BEZIERS;87781005;BEAUNE;87713545;1;Tarif Normal;31;143
TGV INOUI;BESANCON VIOTTE;87718007;BOURG ST MAURICE;87741793;1;Tarif Normal;26;112
TGV INOUI;LANDRY;87741777;LYON PART DIEU;87723197;1;Tarif Normal;22;76
TGV INOUI;DIJON VILLE;87713040;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;25;97
TGV INOUI;CULOZ;87741074;ST RAPHAEL VALESCURE;87757526;1;Tarif Normal;46;165
TGV INOUI;FRASNE;87715136;MOUCHARD;87718833;1;Tarif Normal;12;19
TGV INOUI;BESANCON VIOTTE;87718007;NIMES;87775007;2;Tarif Normal;20;105
TGV INOUI;LANDRY;87741777;LYON PART DIEU;87723197;2;Tarif Normal;20;45
TGV INOUI;DIJON VILLE;87713040;VALENCE VILLE;87761007;2;Tarif Normal;15;57
TGV INOUI;CULOZ;87741074;CANNES;87757625;1;Tarif Normal;46;165
TGV INOUI;BESANCON VIOTTE;87718007;LONS LE SAUNIER;87718239;2;Tarif Normal;7;17
TGV INOUI;BOURG EN BRESSE;87743005;LONS LE SAUNIER;87718239;1;Tarif Normal;8;24
TGV INOUI;MODANE;87742007;LYON PART DIEU;87723197;1;Tarif Normal;22;76
TGV INOUI;DIJON VILLE;87713040;NIMES;87775007;2;Tarif Normal;20;84
TGV INOUI;CULOZ;87741074;ANTIBES;87757674;1;Tarif Normal;46;165
TGV INOUI;BESANCON VIOTTE;87718007;CHALON SUR SAONE;87725002;2;Tarif Normal;13;30
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;LONS LE SAUNIER;87718239;2;Tarif Normal;20;53
TGV INOUI;LYON PART DIEU;87723197;BELLEGARDE;87745000;1;Tarif Normal;15;46
TGV INOUI;DIJON VILLE;87713040;BEZIERS;87781005;1;Tarif Normal;31;155
TGV INOUI;AIME LA PLAGNE;87741769;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;14;37
TGV INOUI;BESANCON VIOTTE;87718007;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Normal;30;63
TGV INOUI;MOUCHARD;87718833;MARSEILLE ST CHARLES;87751008;2;Tarif Normal;30;70
TGV INOUI;LYON PART DIEU;87723197;BELLEGARDE;87745000;2;Tarif Normal;13;27
TGV INOUI;DIJON VILLE;87713040;AGDE;87781278;1;Tarif Normal;47;155
TGV INOUI;BOURG ST MAURICE;87741793;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;14;31
TGV INOUI;BESANCON VIOTTE;87718007;AIME LA PLAGNE;87741769;1;Tarif Normal;26;112
TGV INOUI;MACON VILLE;87725689;LYON PERRACHE;87722025;1;Tarif Normal;9;27
TGV INOUI;LYON PART DIEU;87723197;EVIAN LES BAINS;87745679;1;Tarif Normal;22;66
TGV INOUI;MONTBARD;87713131;PONTARLIER;87715003;1;Tarif Normal;13;38
TGV INOUI;ANNECY;87746008;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;6;18
TGV INOUI;BESANCON VIOTTE;87718007;BOURG EN BRESSE;87743005;1;Tarif Normal;14;48
TGV INOUI;LYON PERRACHE;87722025;MACON LOCHE TGV;87725705;2;Tarif Normal;8;19
TGV INOUI;GRENOBLE;87747006;LYON PART DIEU;87723197;1;Tarif Normal;15;57
TGV INOUI;FRASNE;87715136;MONTBARD;87713131;2;Tarif Normal;9;23
TGV INOUI;GROISY THORENS LA CAILLE;87746248;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;8;22
TGV INOUI;BESANCON VIOTTE;87718007;MARSEILLE ST CHARLES;87751008;1;Tarif Normal;26;166
TGV INOUI;ST ETIENNE CHATEAUCREUX;87726000;LYON PERRACHE;87722025;1;Tarif Normal;8;24
TGV INOUI;GRENOBLE;87747006;LYON PART DIEU;87723197;2;Tarif Normal;13;27
TGV INOUI;MONTBARD;87713131;CHALON SUR SAONE;87725002;1;Tarif Normal;15;49
TGV INOUI;CLUSES  74;87746370;AIX LES BAINS LE REVARD;87741132;2;Tarif Normal;9;21
TGV INOUI;BESANCON VIOTTE;87718007;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;24;110
TGV INOUI;LYON PERRACHE;87722025;ANNEMASSE;87745497;2;Tarif Normal;14;33
TGV INOUI;LYON PART DIEU;87723197;MIRAMAS;87753004;1;Tarif Normal;29;94
TGV INOUI;MONTBARD;87713131;CHALON SUR SAONE;87725002;2;Tarif Normal;13;27
TGV INOUI;CANNES;87757625;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;31;184
TGV INOUI;BESANCON VIOTTE;87718007;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;20;111
TGV INOUI;LYON PERRACHE;87722025;THONON LES BAINS;87745646;2;Tarif Normal;20;39
TGV INOUI;LYON PART DIEU;87723197;MIRAMAS;87753004;2;Tarif Normal;25;58
TGV INOUI;DOLE VILLE;87713412;MOUCHARD;87718833;2;Tarif Normal;9;9
TGV INOUI;AIX LES BAINS LE REVARD;87741132;ANTIBES;87757674;1;Tarif Normal;31;188
TGV INOUI;LYON PART DIEU;87723197;LONS LE SAUNIER;87718239;2;Tarif Normal;12;26
TGV INOUI;LYON PERRACHE;87722025;ANNECY;87746008;1;Tarif Normal;15;50
TGV INOUI;LYON PART DIEU;87723197;LES ARCS DRAGUIGNAN;87755447;1;Tarif Normal;24;126
TGV INOUI;LYON PERRACHE;87722025;BEAUNE;87713545;1;Tarif Normal;16;52
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ST JEAN DE MAURIENNE ARVAN;87742320;2;Tarif Normal;3;3
TGV INOUI;BOURG EN BRESSE;87743005;LONS LE SAUNIER;87718239;2;Tarif Normal;6;13
TGV INOUI;LYON PERRACHE;87722025;TOULON;87755009;1;Tarif Normal;24;117
TGV INOUI;LYON PART DIEU;87723197;LES ARCS DRAGUIGNAN;87755447;2;Tarif Normal;20;80
TGV INOUI;TOULON;87755009;BEAUNE;87713545;2;Tarif Normal;25;87
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ST MICHEL VALLOIRE;87742361;1;Tarif Normal;10;12
TGV INOUI;LYON PERRACHE;87722025;CHALON SUR SAONE;87725002;1;Tarif Normal;15;48
TGV INOUI;LYON PERRACHE;87722025;VALENCE VILLE;87761007;1;Tarif Normal;16;45
TGV INOUI;CANNES;87757625;LYON PART DIEU;87723197;1;Tarif Normal;29;140
TGV INOUI;BEAUNE;87713545;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;116
TGV INOUI;ST AVRE LA CHAMBRE;87741306;BOURG EN BRESSE;87743005;2;Tarif Normal;20;38
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;LYON PERRACHE;87722025;1;Tarif Normal;14;50
TGV INOUI;LYON PERRACHE;87722025;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Normal;16;44
TGV INOUI;LYON PART DIEU;87723197;VALENCE VILLE;87761007;1;Tarif Normal;16;45
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;BEAUNE;87713545;1;Tarif Normal;24;124
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;ALBERTVILLE;87741645;1;Tarif Normal;11;36
TGV INOUI;MODANE;87742007;LYON PERRACHE;87722025;1;Tarif Normal;22;76
TGV INOUI;LYON PERRACHE;87722025;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Normal;24;99
TGV INOUI;LYON PART DIEU;87723197;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Normal;14;30
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;BEAUNE;87713545;2;Tarif Normal;20;81
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;BOURG ST MAURICE;87741793;2;Tarif Normal;8;21
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;LYON PERRACHE;87722025;1;Tarif Normal;17;60
TGV INOUI;BEZIERS;87781005;LYON PERRACHE;87722025;1;Tarif Normal;24;110
TGV INOUI;LYON PART DIEU;87723197;ORANGE;87765107;2;Tarif Normal;15;41
TGV INOUI;NIMES;87775007;BEAUNE;87713545;1;Tarif Normal;24;124
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Normal;13;42
TGV INOUI;LYON PERRACHE;87722025;EVIAN LES BAINS;87745679;1;Tarif Normal;22;66
TGV INOUI;BEZIERS;87781005;LYON PERRACHE;87722025;2;Tarif Normal;20;70
TGV INOUI;LYON PART DIEU;87723197;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;20;65
TGV INOUI;BEZIERS;87781005;BEAUNE;87713545;2;Tarif Normal;25;84
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Normal;11;24
TGV INOUI;LYON PERRACHE;87722025;EVIAN LES BAINS;87745679;2;Tarif Normal;20;40
TGV INOUI;LYON PERRACHE;87722025;AGDE;87781278;2;Tarif Normal;20;70
TGV INOUI;NICE VILLE;87756056;CHALON SUR SAONE;87725002;1;Tarif Normal;31;174
TGV INOUI;AGDE;87781278;BEAUNE;87713545;2;Tarif Normal;20;84
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Normal;13;42
TGV INOUI;LYON PERRACHE;87722025;ST RAPHAEL VALESCURE;87757526;2;Tarif Normal;25;86
TGV INOUI;LYON PART DIEU;87723197;MACON LOCHE TGV;87725705;1;Tarif Normal;10;33
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;CHALON SUR SAONE;87725002;2;Tarif Normal;13;27
TGV INOUI;FRASNE;87715136;PONTARLIER;87715003;1;Tarif Normal;8;9
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ALBERTVILLE;87741645;1;Tarif Normal;7;19
TGV INOUI;CANNES;87757625;LYON PERRACHE;87722025;2;Tarif Normal;25;86
TGV INOUI;LYON PART DIEU;87723197;AIX LES BAINS LE REVARD;87741132;1;Tarif Normal;14;43
